Timestamp,Temperature (C),Humidity (%)
2024-07-18 12:33:01,25.00,68.90
2024-07-18 12:33:03,25.00,68.80
2024-07-18 12:33:05,24.90,68.60
2024-07-18 12:33:07,25.00,68.50
2024-07-18 12:33:09,24.90,68.60
2024-07-18 12:33:11,24.90,68.80
2024-07-18 12:33:13,24.90,68.90
2024-07-18 12:33:15,24.90,69.00
2024-07-18 12:33:17,24.90,69.00
2024-07-18 12:33:19,24.90,68.90
2024-07-18 12:33:21,24.90,68.50
2024-07-18 12:33:23,24.90,68.30
2024-07-18 12:33:25,24.90,68.20
2024-07-18 12:33:27,24.90,68.00
2024-07-18 12:33:30,24.90,67.90
2024-07-18 12:33:32,24.80,68.00
2024-07-18 12:33:34,24.80,68.10
2024-07-18 12:33:36,24.80,68.20
2024-07-18 12:33:38,24.80,68.30
2024-07-18 12:33:40,24.80,68.30
2024-07-18 12:33:42,24.80,68.10
2024-07-18 12:33:44,24.80,67.90
2024-07-18 12:33:46,24.80,67.70
2024-07-18 12:33:48,24.80,67.40
2024-07-18 12:33:50,24.80,67.20
2024-07-18 12:33:52,24.80,67.10
2024-07-18 12:33:54,24.70,67.10
2024-07-18 12:33:56,24.70,67.20
2024-07-18 12:33:58,24.70,67.40
2024-07-18 12:34:00,24.70,67.50
2024-07-18 12:34:02,24.70,67.70
2024-07-18 12:34:04,24.70,67.60
2024-07-18 12:34:06,24.70,67.50
2024-07-18 12:34:08,24.60,67.40
2024-07-18 12:34:10,24.70,67.40
2024-07-18 12:34:12,24.60,67.20
2024-07-18 12:34:14,24.60,67.10
2024-07-18 12:34:16,24.60,67.40
2024-07-18 12:34:18,24.60,67.70
2024-07-18 12:34:20,24.60,67.80
2024-07-18 12:34:22,24.60,68.00
2024-07-18 12:34:24,24.60,68.20
2024-07-18 12:34:26,24.60,68.40
2024-07-18 12:34:28,24.60,68.60
2024-07-18 12:34:30,24.60,68.60
2024-07-18 12:34:32,24.60,68.30
2024-07-18 12:34:34,24.50,68.20
2024-07-18 12:34:36,24.50,68.20
2024-07-18 12:34:38,24.50,68.20
2024-07-18 12:34:40,24.50,68.30
2024-07-18 12:34:42,24.50,68.50
2024-07-18 12:34:44,24.50,68.60
2024-07-18 12:34:47,24.50,68.80
2024-07-18 12:34:49,24.50,68.70
2024-07-18 12:34:51,24.50,68.60
2024-07-18 12:34:53,24.50,68.40
2024-07-18 12:34:55,24.50,68.30
2024-07-18 12:34:57,24.50,68.20
2024-07-18 12:34:59,24.50,68.00
2024-07-18 12:35:01,24.50,67.90
2024-07-18 12:35:03,24.50,67.90
2024-07-18 12:35:05,24.50,68.00
2024-07-18 12:35:07,24.50,68.10
2024-07-18 12:35:09,24.50,68.20
2024-07-18 12:35:11,24.50,68.20
2024-07-18 12:35:13,24.50,68.20
2024-07-18 12:35:15,24.50,68.00
2024-07-18 12:35:17,24.50,67.70
2024-07-18 12:35:19,24.50,67.40
2024-07-18 12:35:21,24.50,67.10
2024-07-18 12:35:23,24.50,67.00
2024-07-18 12:35:25,24.50,67.10
2024-07-18 12:35:27,24.50,67.20
2024-07-18 12:35:29,24.50,67.40
2024-07-18 12:35:31,24.50,67.60
2024-07-18 12:35:33,24.50,67.80
2024-07-18 12:35:35,24.50,67.90
2024-07-18 12:35:37,24.50,67.80
2024-07-18 12:35:39,24.40,67.60
2024-07-18 12:35:41,24.40,67.60
2024-07-18 12:35:43,24.40,67.50
2024-07-18 12:35:45,24.40,67.40
2024-07-18 12:35:47,24.40,67.50
2024-07-18 12:35:49,24.40,67.70
2024-07-18 12:35:51,24.40,68.00
2024-07-18 12:35:53,24.40,68.20
2024-07-18 12:35:55,24.40,68.30
2024-07-18 12:35:57,24.40,68.40
2024-07-18 12:35:59,24.40,68.30
2024-07-18 12:36:01,24.40,68.20
2024-07-18 12:36:03,24.40,68.10
2024-07-18 12:36:06,24.40,68.00
2024-07-18 12:36:08,24.40,67.80
2024-07-18 12:36:10,24.40,67.70
2024-07-18 12:36:12,24.40,67.70
2024-07-18 12:36:14,24.40,67.90
2024-07-18 12:36:16,24.40,67.90
2024-07-18 12:36:18,24.40,68.00
2024-07-18 12:36:20,24.40,68.10
2024-07-18 12:36:22,24.50,68.10
2024-07-18 12:36:24,24.50,68.50
2024-07-18 12:36:26,24.60,68.90
2024-07-18 12:36:28,24.70,68.80
2024-07-18 12:36:30,24.80,68.20
2024-07-18 12:36:32,24.90,67.80
2024-07-18 12:36:34,25.00,67.50
2024-07-18 12:36:36,25.10,67.40
2024-07-18 12:36:38,25.10,67.20
2024-07-18 12:36:40,25.20,67.00
2024-07-18 12:36:42,25.20,66.90
2024-07-18 12:36:44,25.30,66.30
2024-07-18 12:36:46,25.30,65.80
2024-07-18 12:36:48,25.40,65.30
2024-07-18 12:36:50,25.40,65.00
2024-07-18 12:36:52,25.40,64.50
2024-07-18 12:36:54,25.40,64.10
2024-07-18 12:36:56,25.40,64.00
2024-07-18 12:36:58,25.40,63.90
2024-07-18 12:37:00,25.40,64.00
2024-07-18 12:37:02,25.30,64.10
2024-07-18 12:37:04,25.40,64.10
2024-07-18 12:37:06,25.30,63.90
2024-07-18 12:37:08,25.30,63.60
2024-07-18 12:37:10,25.30,63.30
2024-07-18 12:37:12,25.30,63.10
2024-07-18 12:37:14,25.20,62.90
2024-07-18 12:37:16,25.20,62.80
2024-07-18 12:37:18,25.20,62.90
2024-07-18 12:37:20,25.20,63.00
2024-07-18 12:37:22,25.20,63.20
2024-07-18 12:37:25,25.10,63.30
2024-07-18 12:37:27,25.10,63.40
2024-07-18 12:37:29,25.10,63.40
2024-07-18 12:37:31,25.10,63.20
2024-07-18 12:37:33,25.00,63.00
2024-07-18 12:37:35,25.00,62.90
2024-07-18 12:37:37,25.00,62.70
2024-07-18 12:37:39,25.00,62.60
2024-07-18 12:37:41,24.90,62.70
2024-07-18 12:37:43,24.90,62.80
2024-07-18 12:37:45,24.90,63.00
2024-07-18 12:37:47,24.90,63.20
2024-07-18 12:37:49,24.90,63.30
2024-07-18 12:37:51,24.90,63.50
2024-07-18 12:37:53,24.90,63.90
2024-07-18 12:37:55,24.90,64.20
2024-07-18 12:37:57,24.90,64.60
2024-07-18 12:37:59,24.80,64.90
2024-07-18 12:38:01,24.80,65.60
2024-07-18 12:38:03,24.80,65.90
2024-07-18 12:38:05,24.80,66.20
2024-07-18 12:38:07,24.90,66.30
2024-07-18 12:38:09,24.80,66.30
2024-07-18 12:38:11,24.90,66.30
2024-07-18 12:38:13,24.90,66.40
2024-07-18 12:38:15,24.90,66.90
2024-07-18 12:38:17,24.90,67.60
2024-07-18 12:38:19,24.90,68.00
2024-07-18 12:38:21,24.90,68.40
2024-07-18 12:38:23,24.90,68.90
2024-07-18 12:38:25,24.90,69.20
2024-07-18 12:38:27,24.90,69.40
2024-07-18 12:38:29,24.90,69.40
2024-07-18 12:38:31,24.90,69.50
2024-07-18 12:38:33,24.90,69.40
2024-07-18 12:38:35,24.90,69.30
2024-07-18 12:38:37,24.90,69.50
2024-07-18 12:38:39,24.90,69.90
2024-07-18 12:38:42,25.00,70.30
2024-07-18 12:38:44,25.00,70.50
2024-07-18 12:38:46,25.00,70.80
2024-07-18 12:38:48,25.00,71.00
2024-07-18 12:38:50,25.00,71.20
2024-07-18 12:38:52,25.00,71.20
2024-07-18 12:38:54,25.00,71.20
2024-07-18 12:38:56,25.10,71.10
2024-07-18 12:38:58,25.10,71.00
2024-07-18 12:39:00,25.10,71.00
2024-07-18 12:39:02,25.10,71.20
2024-07-18 12:39:04,25.10,71.70
2024-07-18 12:39:06,25.10,72.00
2024-07-18 12:39:08,25.20,72.40
2024-07-18 12:39:10,25.20,72.70
2024-07-18 12:39:12,25.20,72.90
2024-07-18 12:39:14,25.20,72.80
2024-07-18 12:39:16,25.20,72.80
2024-07-18 12:39:18,25.20,72.70
2024-07-18 12:39:20,25.20,72.70
2024-07-18 12:39:22,25.20,72.70
2024-07-18 12:39:24,25.20,72.70
2024-07-18 12:39:26,25.20,73.00
2024-07-18 12:39:28,25.30,73.10
2024-07-18 12:39:30,25.30,73.30
2024-07-18 12:39:32,25.30,73.40
2024-07-18 12:39:34,25.30,73.50
2024-07-18 12:39:36,25.30,73.50
2024-07-18 12:39:38,25.30,73.50
2024-07-18 12:39:40,25.30,73.50
2024-07-18 12:39:42,25.30,73.40
2024-07-18 12:39:44,25.40,73.40
2024-07-18 12:39:46,25.40,73.50
2024-07-18 12:39:48,25.40,73.70
2024-07-18 12:39:50,25.40,73.90
2024-07-18 12:39:52,25.50,74.00
2024-07-18 12:39:54,25.50,74.40
2024-07-18 12:39:56,25.50,74.50
2024-07-18 12:39:58,25.50,74.70
2024-07-18 12:40:01,25.50,74.70
2024-07-18 12:40:03,25.50,74.70
2024-07-18 12:40:05,25.50,74.60
2024-07-18 12:40:07,25.50,74.50
2024-07-18 12:40:09,25.50,74.60
2024-07-18 12:40:11,25.50,74.80
2024-07-18 12:40:13,25.50,75.00
2024-07-18 12:40:15,25.60,75.20
2024-07-18 12:40:17,25.60,75.30
2024-07-18 12:40:19,25.60,75.40
2024-07-18 12:40:21,25.60,75.50
2024-07-18 12:40:23,25.60,75.60
2024-07-18 12:40:25,25.60,75.50
2024-07-18 12:40:27,25.60,75.50
2024-07-18 12:40:29,25.70,75.50
2024-07-18 12:40:31,25.70,75.40
2024-07-18 12:40:33,25.70,75.50
2024-07-18 12:40:35,25.70,75.70
2024-07-18 12:40:37,25.70,75.80
2024-07-18 12:40:39,25.70,75.90
2024-07-18 12:40:41,25.70,76.20
2024-07-18 12:40:43,25.70,76.30
2024-07-18 12:40:45,25.80,76.20
2024-07-18 12:40:47,25.80,76.20
2024-07-18 12:40:49,25.80,76.20
2024-07-18 12:40:51,25.80,76.20
2024-07-18 12:40:53,25.80,76.20
2024-07-18 12:40:55,25.80,76.20
2024-07-18 12:40:57,25.80,76.30
2024-07-18 12:40:59,25.80,76.40
2024-07-18 12:41:01,25.90,76.60
2024-07-18 12:41:03,25.90,76.70
2024-07-18 12:41:05,25.90,76.90
2024-07-18 12:41:07,25.90,77.00
2024-07-18 12:41:09,25.90,77.00
2024-07-18 12:41:11,25.90,77.00
2024-07-18 12:41:13,25.90,76.90
2024-07-18 12:41:15,25.90,76.90
2024-07-18 12:41:18,25.90,76.80
2024-07-18 12:41:20,25.90,76.70
2024-07-18 12:41:22,25.90,76.60
2024-07-18 12:41:24,25.90,76.50
2024-07-18 12:41:26,25.90,76.40
2024-07-18 12:41:28,25.90,76.30
2024-07-18 12:41:30,25.90,76.30
2024-07-18 12:41:32,25.90,76.30
2024-07-18 12:41:34,25.90,76.30
2024-07-18 12:41:36,25.90,76.20
2024-07-18 12:41:38,26.00,76.20
2024-07-18 12:41:40,26.00,76.10
2024-07-18 12:41:42,26.00,76.00
2024-07-18 12:41:44,26.00,75.80
2024-07-18 12:41:46,26.00,75.70
2024-07-18 12:41:48,26.00,75.50
2024-07-18 12:41:50,26.00,75.20
2024-07-18 12:41:52,26.00,75.10
2024-07-18 12:41:54,26.00,75.10
2024-07-18 12:41:56,26.00,75.10
2024-07-18 12:41:58,26.00,75.10
2024-07-18 12:42:00,26.00,75.10
2024-07-18 12:42:02,26.00,74.90
2024-07-18 12:42:04,26.00,74.60
2024-07-18 12:42:06,26.00,74.30
2024-07-18 12:42:08,26.00,74.20
2024-07-18 12:42:10,26.00,74.00
2024-07-18 12:42:12,26.00,73.60
2024-07-18 12:42:14,26.00,73.40
2024-07-18 12:42:16,26.00,73.30
2024-07-18 12:42:18,25.90,73.40
2024-07-18 12:42:20,25.90,73.40
2024-07-18 12:42:22,26.00,73.40
2024-07-18 12:42:24,25.90,73.50
2024-07-18 12:42:26,26.00,73.40
2024-07-18 12:42:28,26.00,73.50
2024-07-18 12:42:30,26.00,73.50
2024-07-18 12:42:32,26.00,73.50
2024-07-18 12:42:34,26.00,73.60
2024-07-18 12:42:37,26.00,73.60
2024-07-18 12:42:39,26.00,73.60
2024-07-18 12:42:41,26.00,73.60
2024-07-18 12:42:43,26.00,73.60
2024-07-18 12:42:45,26.00,73.60
2024-07-18 12:42:47,26.10,73.50
2024-07-18 12:42:49,26.00,73.50
2024-07-18 12:42:51,26.10,73.40
2024-07-18 12:42:53,26.10,73.40
2024-07-18 12:42:55,26.10,73.40
2024-07-18 12:42:57,26.10,73.40
2024-07-18 12:42:59,26.10,73.40
2024-07-18 12:43:01,26.10,73.30
2024-07-18 12:43:03,26.10,73.30
2024-07-18 12:43:05,26.20,73.20
2024-07-18 12:43:07,26.20,73.20
2024-07-18 12:43:09,26.20,73.20
2024-07-18 12:43:11,26.20,73.20
2024-07-18 12:43:13,26.20,73.20
2024-07-18 12:43:15,26.20,73.10
2024-07-18 12:43:17,26.20,73.10
2024-07-18 12:43:19,26.20,73.10
2024-07-18 12:43:21,26.30,72.90
2024-07-18 12:43:23,26.30,72.90
2024-07-18 12:43:25,26.30,72.90
2024-07-18 12:43:27,26.30,73.10
2024-07-18 12:43:29,26.30,73.10
2024-07-18 12:43:31,26.30,73.10
2024-07-18 12:43:33,26.40,73.10
2024-07-18 12:43:35,26.40,73.10
2024-07-18 12:43:37,26.40,73.10
2024-07-18 12:43:39,26.40,73.10
2024-07-18 12:43:41,26.40,73.10
2024-07-18 12:43:43,26.40,73.10
2024-07-18 12:43:45,26.50,72.90
2024-07-18 12:43:47,26.50,72.80
2024-07-18 12:43:49,26.50,72.80
2024-07-18 12:43:51,26.50,72.70
2024-07-18 12:43:54,26.50,72.70
2024-07-18 12:43:56,26.60,72.60
2024-07-18 12:43:58,26.60,72.60
2024-07-18 12:44:00,26.60,72.60
2024-07-18 12:44:02,26.60,72.60
2024-07-18 12:44:04,26.60,72.60
2024-07-18 12:44:06,26.60,72.50
2024-07-18 12:44:08,26.60,72.40
2024-07-18 12:44:10,26.70,72.40
2024-07-18 12:44:12,26.70,72.40
2024-07-18 12:44:14,26.70,72.30
2024-07-18 12:44:16,26.70,72.20
2024-07-18 12:44:18,26.70,72.10
2024-07-18 12:44:20,26.70,72.10
2024-07-18 12:44:22,26.70,72.00
2024-07-18 12:44:24,26.80,71.80
2024-07-18 12:44:26,26.80,71.80
2024-07-18 12:44:28,26.80,71.70
2024-07-18 12:44:30,26.80,71.70
2024-07-18 12:44:32,26.80,71.60
2024-07-18 12:44:34,26.80,71.50
2024-07-18 12:44:36,26.80,71.50
2024-07-18 12:44:38,26.80,71.40
2024-07-18 12:44:40,26.90,71.30
2024-07-18 12:44:42,26.90,71.30
2024-07-18 12:44:44,26.90,71.30
2024-07-18 12:44:46,26.90,71.20
2024-07-18 12:44:48,27.00,71.00
2024-07-18 12:44:50,27.00,71.00
2024-07-18 12:44:52,27.00,71.00
2024-07-18 12:44:54,27.00,70.90
2024-07-18 12:44:56,27.00,70.80
2024-07-18 12:44:58,27.00,70.80
2024-07-18 12:45:00,27.00,70.70
2024-07-18 12:45:02,27.00,70.60
2024-07-18 12:45:04,27.00,70.60
2024-07-18 12:45:06,27.10,70.50
2024-07-18 12:45:08,27.10,70.40
2024-07-18 12:45:11,27.10,70.30
2024-07-18 12:45:13,27.10,70.30
2024-07-18 12:45:15,27.10,70.30
2024-07-18 12:45:17,27.10,70.20
2024-07-18 12:45:19,27.20,70.20
2024-07-18 12:45:21,27.20,70.20
2024-07-18 12:45:23,27.20,70.20
2024-07-18 12:45:25,27.20,70.20
2024-07-18 12:45:27,27.20,70.20
2024-07-18 12:45:29,27.20,70.20
2024-07-18 12:45:31,27.20,70.20
2024-07-18 12:45:33,27.20,70.10
2024-07-18 12:45:35,27.30,70.00
2024-07-18 12:45:37,27.30,70.00
2024-07-18 12:45:39,27.30,69.90
2024-07-18 12:45:41,27.30,69.90
2024-07-18 12:45:43,27.30,69.90
2024-07-18 12:45:45,27.30,69.90
2024-07-18 12:45:47,27.30,69.80
2024-07-18 12:45:49,27.30,69.70
2024-07-18 12:45:51,27.30,69.70
2024-07-18 12:45:53,27.30,69.70
2024-07-18 12:45:55,27.40,69.60
2024-07-18 12:45:57,27.40,69.70
2024-07-18 12:45:59,27.40,69.60
2024-07-18 12:46:01,27.40,69.60
2024-07-18 12:46:03,27.40,69.60
2024-07-18 12:46:05,27.40,69.50
2024-07-18 12:46:07,27.40,69.50
2024-07-18 12:46:09,27.50,69.30
2024-07-18 12:46:11,27.50,69.30
2024-07-18 12:46:13,27.50,69.20
2024-07-18 12:46:15,27.50,69.10
2024-07-18 12:46:17,27.50,69.00
2024-07-18 12:46:19,27.50,68.90
2024-07-18 12:46:21,27.50,68.90
2024-07-18 12:46:23,27.50,68.80
2024-07-18 12:46:25,27.50,68.80
2024-07-18 12:46:27,27.50,68.70
2024-07-18 12:46:30,27.60,68.70
2024-07-18 12:46:32,27.60,68.60
2024-07-18 12:46:34,27.60,68.60
2024-07-18 12:46:36,27.60,68.50
2024-07-18 12:46:38,27.60,68.50
2024-07-18 12:46:40,27.60,68.40
2024-07-18 12:46:42,27.60,68.40
2024-07-18 12:46:44,27.60,68.40
2024-07-18 12:46:46,27.60,68.40
2024-07-18 12:46:48,27.60,68.40
2024-07-18 12:46:50,27.60,68.40
2024-07-18 12:46:52,27.60,68.30
2024-07-18 12:46:54,27.70,68.30
2024-07-18 12:46:56,27.70,68.30
2024-07-18 12:46:58,27.70,68.30
2024-07-18 12:47:00,27.70,68.30
2024-07-18 12:47:02,27.70,68.30
2024-07-18 12:47:04,27.70,68.20
2024-07-18 12:47:06,27.70,68.20
2024-07-18 12:47:08,27.70,68.10
2024-07-18 12:47:10,27.70,68.00
2024-07-18 12:47:12,27.80,67.90
2024-07-18 12:47:14,27.80,67.90
2024-07-18 12:47:16,27.80,67.90
2024-07-18 12:47:18,27.80,67.90
2024-07-18 12:47:20,27.80,67.90
2024-07-18 12:47:22,27.80,67.80
2024-07-18 12:47:24,27.80,67.80
2024-07-18 12:47:26,27.80,67.80
2024-07-18 12:47:28,27.80,67.70
2024-07-18 12:47:30,27.80,67.70
2024-07-18 12:47:32,27.80,67.80
2024-07-18 12:47:34,27.90,67.80
2024-07-18 12:47:36,27.90,67.80
2024-07-18 12:47:38,27.90,67.80
2024-07-18 12:47:40,27.90,67.80
2024-07-18 12:47:42,27.90,67.70
2024-07-18 12:47:44,27.90,67.70
2024-07-18 12:47:47,27.90,67.70
2024-07-18 12:47:49,27.90,67.70
2024-07-18 12:47:51,27.90,67.70
2024-07-18 12:47:53,27.90,67.60
2024-07-18 12:47:55,28.00,67.50
2024-07-18 12:47:57,28.00,67.50
2024-07-18 12:47:59,28.00,67.50
2024-07-18 12:48:01,28.00,67.50
2024-07-18 12:48:03,28.00,67.50
2024-07-18 12:48:05,28.00,67.60
2024-07-18 12:48:07,28.00,67.60
2024-07-18 12:48:09,28.00,67.70
2024-07-18 12:48:11,28.00,67.70
2024-07-18 12:48:13,28.00,67.80
2024-07-18 12:48:15,28.10,67.80
2024-07-18 12:48:17,28.10,67.80
2024-07-18 12:48:19,28.10,68.00
2024-07-18 12:48:21,28.10,68.00
2024-07-18 12:48:23,28.10,68.10
2024-07-18 12:48:25,28.10,68.10
2024-07-18 12:48:27,28.10,68.20
2024-07-18 12:48:29,28.10,68.20
2024-07-18 12:48:31,28.10,68.30
2024-07-18 12:48:33,28.10,68.30
2024-07-18 12:48:35,28.20,68.40
2024-07-18 12:48:37,28.20,68.50
2024-07-18 12:48:39,28.20,68.50
2024-07-18 12:48:41,28.20,68.60
2024-07-18 12:48:43,28.20,68.60
2024-07-18 12:48:45,28.20,68.60
2024-07-18 12:48:47,28.20,68.70
2024-07-18 12:48:49,28.20,68.80
2024-07-18 12:48:51,28.20,68.80
2024-07-18 12:48:53,28.20,68.90
2024-07-18 12:48:55,28.20,69.00
2024-07-18 12:48:57,28.30,68.90
2024-07-18 12:48:59,28.30,69.00
2024-07-18 12:49:01,28.30,69.00
2024-07-18 12:49:03,28.30,69.10
2024-07-18 12:49:06,28.30,69.10
2024-07-18 12:49:08,28.30,69.20
2024-07-18 12:49:10,28.30,69.20
2024-07-18 12:49:12,28.30,69.20
2024-07-18 12:49:14,28.30,69.30
2024-07-18 12:49:16,28.30,69.30
2024-07-18 12:49:18,28.40,69.40
2024-07-18 12:49:20,28.40,69.50
2024-07-18 12:49:22,28.40,69.50
2024-07-18 12:49:24,28.40,69.50
2024-07-18 12:49:26,28.40,69.60
